Score,Name,Disease categories,# Total Genes,# Matched Genes,Matched Genes (Symbols),Evidence URL,Genetic Associations,Matched Genes for Genetic Associations,Diferentially Expressed Genes in Tissue Samples,Genes Matched to Differentially Expressed Genes
2.25,Pulmonary Fibrosis,Respiratory diseases,234,2,"DIO2, TERT",https://www.malacards.org/card/pulmonary_fibrosis,Causative mutation,TERT,Lung,DIO2
2.24,Hypolipoproteinemia,"Endocrine diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases, Cancer diseases",29,2,"ABCG8, ANGPTL3",https://www.malacards.org/card/hypolipoproteinemia,,,,
2.23,Protoplasmic Astrocytoma,"Neuronal diseases, Rare diseases, Cancer diseases",8,1,IDH2,https://www.malacards.org/card/protoplasmic_astrocytoma,Genetic tests,IDH2,,
2.23,"Keratosis, Seborrheic","Skin diseases, Genetic diseases, Rare diseases, Cancer diseases",28,2,"EPHA4, SPIRE2",https://www.malacards.org/card/keratosis_seborrheic,,,,
2.23,Moebius Syndrome,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",18,1,REV3L,https://www.malacards.org/card/moebius_syndrome,Causative mutation,REV3L,,
2.23,Wilms Tumor 5,"Nephrological diseases, Blood diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",359,4,"CENPM, GLYAT, PRC1, SLC7A11",https://www.malacards.org/card/wilms_tumor_5,,,Kidney,"CENPM, GLYAT, PRC1, SLC7A11"
2.22,Diffuse Astrocytoma,"Neuronal diseases, Rare diseases, Cancer diseases",31,2,"IDH2, TERT",https://www.malacards.org/card/diffuse_astrocytoma,,,,
2.22,Myositis,"Neuronal diseases, Muscle diseases, Skin diseases, Genetic diseases, Rare diseases, Infectious diseases",53,2,"BACE2, NARS1",https://www.malacards.org/card/myositis,,,,
2.21,Wolfram Syndrome 2,"Eye diseases, Endocrine diseases, Neuronal diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",29,2,"ACO1, OTOG",https://www.malacards.org/card/wolfram_syndrome_2,,,,
2.21,"Ichthyosis, Congenital, Autosomal Recessive 4b","Eye diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",30,2,"ABHD5, KDSR",https://www.malacards.org/card/ichthyosis_congenital_autosomal_recessive_4b,,,,
2.21,Ileus,Gastrointestinal diseases,31,2,"SLC4A4, SLC9A3",https://www.malacards.org/card/ileus,,,,
2.21,"Dyskeratosis Congenita, Autosomal Dominant 2","Bone diseases, Eye diseases, Neuronal diseases, Immune diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,TERT,https://www.malacards.org/card/dyskeratosis_congenita_autosomal_dominant_2,"Causative mutation, Genetic tests",TERT,,
2.21,D-2-Hydroxyglutaric Aciduria,"Neuronal diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases",21,1,IDH2,https://www.malacards.org/card/d_2_hydroxyglutaric_aciduria,Causative mutation,IDH2,,
2.21,"Charcot-Marie-Tooth Disease, Type 4j","Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",22,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_type_4j,"Causative mutation, Genetic tests",FIG4,,
2.21,Riddle Syndrome,"Neuronal diseases, Immune diseases, Blood diseases, Genetic diseases, Rare diseases",22,1,RNF168,https://www.malacards.org/card/riddle_syndrome,"Causative mutation, Genetic tests",RNF168,,
2.21,Eye Disease,"Eye diseases, Neuronal diseases, Infectious diseases",491,3,"GRM6, PIK3CB, TERT",https://www.malacards.org/card/eye_disease,,,,
2.20,"Charcot-Marie-Tooth Disease, Type 4b3","Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",30,2,"FIG4, FKBP14",https://www.malacards.org/card/charcot_marie_tooth_disease_type_4b3,,,,
2.20,Pelvic Inflammatory Disease,"Nephrological diseases, Reproductive diseases, Infectious diseases",32,2,"LACTB, TIRAP",https://www.malacards.org/card/pelvic_inflammatory_disease,,,,
2.20,Cerebral Ventricle Cancer,"Neuronal diseases, Rare diseases, Cancer diseases",32,2,"ACP3, IDH2",https://www.malacards.org/card/cerebral_ventricle_cancer,,,,
2.19,Spina Bifida,Neuronal diseases,42,2,"BHMT2, PARD3",https://www.malacards.org/card/spina_bifida,,,,
2.19,Metabolic Acidosis,Metabolic diseases,59,2,"SLC4A4, SLC9A3",https://www.malacards.org/card/metabolic_acidosis,,,,
2.18,Perrault Syndrome 1,"Endocrine diseases, Neuronal diseases, Reproductive diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",13,1,GGPS1,https://www.malacards.org/card/perrault_syndrome_1,Causative mutation,GGPS1,,
2.18,Nk-Cell Enteropathy,"Gastrointestinal diseases, Rare diseases",13,1,PIK3CB,https://www.malacards.org/card/nk_cell_enteropathy,Causative mutation,PIK3CB,,
2.18,Amyotrophic Lateral Sclerosis 10 With Or Without Frontotemporal Dementia,"Neuronal diseases, Mental diseases, Oral diseases, Genetic diseases",30,2,"FIG4, FUS",https://www.malacards.org/card/amyotrophic_lateral_sclerosis_10_with_or_without_frontotemporal_dementia,,,,
2.18,"Encephalopathy, Ethylmalonic","Neuronal diseases, Metabolic diseases, Genetic diseases, Rare diseases",32,2,"ACAD8, ETFDH",https://www.malacards.org/card/encephalopathy_ethylmalonic,,,,
2.17,Lateral Sclerosis,"Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases",33,2,"FIG4, FUS",https://www.malacards.org/card/lateral_sclerosis,,,,
2.17,Muscle-Eye-Brain Disease,"Eye diseases, Neuronal diseases, Muscle diseases, Metabolic diseases, Rare diseases, Fetal diseases",17,1,FKTN,https://www.malacards.org/card/muscle_eye_brain_disease,Causative mutation,FKTN,,
2.14,Large Congenital Melanocytic Nevus,"Neuronal diseases, Skin diseases, Smell/Taste diseases, Genetic diseases, Rare diseases, Cancer diseases",34,2,"NT5C2, TERT",https://www.malacards.org/card/large_congenital_melanocytic_nevus,,,,
2.14,"Facioscapulohumeral Muscular Dystrophy 2, Digenic","Muscle diseases, Genetic diseases",24,1,LRIF1,https://www.malacards.org/card/facioscapulohumeral_muscular_dystrophy_2_digenic,Causative mutation,LRIF1,,
2.14,Chronic Interstitial Cystitis,"Nephrological diseases, Rare diseases",584,5,"CENPM, PARD3, PARP15, PLAC8, SNX20",https://www.malacards.org/card/chronic_interstitial_cystitis,,,Urinary System,"CENPM, PARD3, PARP15, PLAC8, SNX20"
2.13,Hypermobile Ehlers-Danlos Syndrome,"Bone diseases, Muscle diseases, Skin diseases, Rare diseases, Fetal diseases",15,1,FKBP14,https://www.malacards.org/card/hypermobile_ehlers_danlos_syndrome,Causative mutation,FKBP14,,
2.13,"Muscular Dystrophy-Dystroglycanopathy  , Type A, 4","Eye diseases, Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",26,1,FKTN,https://www.malacards.org/card/muscular_dystrophy_dystroglycanopathy_congenital_with_brain_and_eye_anomalies_type_a_4,"Causative mutation, Genetic tests",FKTN,,
2.12,Familial Thyroid Dyshormonogenesis,"Endocrine diseases, Neuronal diseases, Genetic diseases, Rare diseases",35,2,"DIO2, TGOLN2",https://www.malacards.org/card/familial_thyroid_dyshormonogenesis,,,,
2.12,"Vasculopathy, Retinal, With Cerebral Leukoencephalopathy And Systemic Manifestations","Bone diseases, Eye diseases, Neuronal diseases, Cardiovascular diseases, Genetic diseases, Rare diseases",37,2,"DNASE2, SAMHD1",https://www.malacards.org/card/vasculopathy_retinal_with_cerebral_leukoencephalopathy_and_systemic_manifestations,,,,
2.12,Yunis-Varon Syndrome,"Bone diseases, Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",27,1,FIG4,https://www.malacards.org/card/yunis_varon_syndrome_2,"Causative mutation, Genetic tests",FIG4,,
2.11,Spinocerebellar Ataxia 6,"Liver diseases, Eye diseases, Neuronal diseases, Muscle diseases, Mental diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",37,2,"CAV2, PRRT2",https://www.malacards.org/card/spinocerebellar_ataxia_6,,,,
2.11,Geroderma Osteodysplasticum,"Bone diseases, Mental diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",38,2,"GOLGA2, TGOLN2",https://www.malacards.org/card/geroderma_osteodysplasticum,,,,
2.10,Diphtheria,"Rare diseases, Infectious diseases",57,2,"APEX1, PARP15",https://www.malacards.org/card/diphtheria,,,,
2.09,Klippel-Trenaunay-Weber Syndrome,"Bone diseases, Cardiovascular diseases, Skin diseases, Rare diseases, Fetal diseases",39,2,"CCBE1, PIK3CB",https://www.malacards.org/card/klippel_trenaunay_weber_syndrome,,,,
2.09,Alternating Hemiplegia Of Childhood,"Neuronal diseases, Genetic diseases, Rare diseases",41,2,"PRRT2, SLC4A4",https://www.malacards.org/card/alternating_hemiplegia_of_childhood,,,,
2.09,Brain Stem Glioma,"Neuronal diseases, Cancer diseases",22,1,IDH2,https://www.malacards.org/card/brain_stem_glioma,Causative mutation,IDH2,,
2.09,"Multiple Enchondromatosis, Maffucci Type","Bone diseases, Cardiovascular diseases, Skin diseases, Rare diseases, Fetal diseases",25,1,IDH2,https://www.malacards.org/card/multiple_enchondromatosis_maffucci_type,Causative mutation,IDH2,,
2.09,Ovarian Serous Cystadenocarcinoma,"Endocrine diseases, Reproductive diseases, Cancer diseases",52,2,"PIK3CB, ZNF217",https://www.malacards.org/card/ovarian_serous_cystadenocarcinoma,,,,
2.09,"Lymphoma, Mucosa-Associated Lymphoid Type","Gastrointestinal diseases, Immune diseases, Blood diseases, Genetic diseases, Rare diseases, Cancer diseases",79,2,"CNDP1, MARVELD3",https://www.malacards.org/card/lymphoma_mucosa_associated_lymphoid_type,,,Stomach,"CNDP1, MARVELD3"
2.09,Childhood Type Dermatomyositis,"Bone diseases, Nephrological diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Immune diseases, Skin diseases, Rare diseases",315,3,"NCOA7, PCYT2, SAMHD1",https://www.malacards.org/card/childhood_type_dermatomyositis,,,Skeletal Muscle,"NCOA7, PCYT2, SAMHD1"
2.08,Duane Retraction Syndrome,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",41,2,"EPHA4, REV3L",https://www.malacards.org/card/duane_retraction_syndrome,,,,
2.08,Cystinuria,"Gastrointestinal diseases, Nephrological diseases, Endocrine diseases, Metabolic diseases, Genetic diseases, Rare diseases",41,2,"SLC7A11, SLC7A14",https://www.malacards.org/card/cystinuria,,,,
2.08,Fanconi Syndrome,"Nephrological diseases, Metabolic diseases, Rare diseases",42,2,"SLC4A4, SLC9A3",https://www.malacards.org/card/fanconi_syndrome,,,,
2.08,Renal Tubular Transport Disease,Nephrological diseases,45,2,"SLC4A4, SLC9A3",https://www.malacards.org/card/renal_tubular_transport_disease,,,,
2.07,"Glaucoma, Normal Tension","Eye diseases, Neuronal diseases, Genetic diseases",43,2,"CAV2, GAS7",https://www.malacards.org/card/glaucoma_normal_tension,,,,
2.07,Hereditary Sensory And Autonomic Neuropathy Type 1,"Bone diseases, Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Smell/Taste diseases, Metabolic diseases, Genetic diseases, Rare diseases",43,2,"KDSR, SAMD8",https://www.malacards.org/card/hereditary_sensory_and_autonomic_neuropathy_type_1,,,,
2.07,Episodic Kinesigenic Dyskinesia 1,"Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases",30,1,PRRT2,https://www.malacards.org/card/episodic_kinesigenic_dyskinesia_1,"Causative mutation, Genetic tests",PRRT2,,
2.06,Basal Ganglia Calcification,"Neuronal diseases, Mental diseases, Rare diseases",44,2,"SAMHD1, SLC4A4",https://www.malacards.org/card/basal_ganglia_calcification,,,,
2.06,Nijmegen Breakage Syndrome,"Neuronal diseases, Respiratory diseases, Immune diseases, Blood diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",63,2,"MRE11, RNF168",https://www.malacards.org/card/nijmegen_breakage_syndrome,,,,
2.05,"Maple Syrup Urine Disease, Type Ia","Nephrological diseases, Endocrine diseases, Neuronal diseases, Metabolic diseases, Genetic diseases, Rare diseases",46,2,"ACAD8, PCCB",https://www.malacards.org/card/maple_syrup_urine_disease_type_ia,,,,
2.05,Cardiofaciocutaneous Syndrome,"Eye diseases, Neuronal diseases, Cardiovascular diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",46,2,"ETFDH, RASA2",https://www.malacards.org/card/cardiofaciocutaneous_syndrome,,,,
2.05,Emery-Dreifuss Muscular Dystrophy,"Bone diseases, Neuronal diseases, Cardiovascular diseases, Muscle diseases, Genetic diseases, Rare diseases",46,2,"FKTN, TOR1AIP1",https://www.malacards.org/card/emery_dreifuss_muscular_dystrophy,,,,
2.05,Meniere Disease,Ear diseases,28,1,OTOG,https://www.malacards.org/card/meniere_disease,Causative mutation,OTOG,,
2.04,"Hyperlipidemia, Familial Combined, 3","Endocrine diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",46,2,"ABCG8, ANGPTL3",https://www.malacards.org/card/hyperlipidemia_familial_combined_3,,,,
2.04,Open-Angle Glaucoma,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases",48,2,"CAV2, GAS7",https://www.malacards.org/card/open_angle_glaucoma,,,,
2.04,Tuberous Sclerosis 1,"Nephrological diseases, Neuronal diseases, Cardiovascular diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",403,4,"DIO2, EPHA4, NMNAT2, RBFOX2",https://www.malacards.org/card/tuberous_sclerosis_1_2,,,Brain,"DIO2, EPHA4, NMNAT2, RBFOX2"
2.03,"Cardiomyopathy, Dilated, 1b","Bone diseases, Neuronal diseases, Cardiovascular diseases, Muscle diseases, Immune diseases, Ear diseases, Genetic diseases, Rare diseases, Cancer diseases",20,1,FKTN,https://www.malacards.org/card/cardiomyopathy_dilated_1b_2,Causative mutation,FKTN,,
2.03,Hennekam Syndrome,"Neuronal diseases, Cardiovascular diseases, Immune diseases, Blood diseases, Skin diseases, Rare diseases, Fetal diseases",34,1,CCBE1,https://www.malacards.org/card/hennekam_syndrome,Causative mutation,CCBE1,,
2.02,Ullrich Congenital Muscular Dystrophy 1,"Neuronal diseases, Respiratory diseases, Muscle diseases, Genetic diseases, Rare diseases",49,2,"FKBP14, FKTN",https://www.malacards.org/card/ullrich_congenital_muscular_dystrophy_1,,,,
2.02,Neurofibromatosis,"Bone diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",69,2,"RASA2, TERT",https://www.malacards.org/card/neurofibromatosis,,,,
2.01,Bethlem Myopathy 1,"Bone diseases, Neuronal diseases, Muscle diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",50,2,"FKBP14, FKTN",https://www.malacards.org/card/bethlem_myopathy_1,,,,
2.01,"Episodic Ataxia, Type 2","Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases",51,2,"CAV2, PRRT2",https://www.malacards.org/card/episodic_ataxia_type_2_2,,,,
2.01,Thyroid Gland Follicular Carcinoma,"Endocrine diseases, Cancer diseases",53,2,"DIO2, TERT",https://www.malacards.org/card/thyroid_gland_follicular_carcinoma,,,,
2.01,Miyoshi Muscular Dystrophy,"Gastrointestinal diseases, Neuronal diseases, Muscle diseases, Blood diseases, Genetic diseases, Rare diseases",35,1,DNAJB4,https://www.malacards.org/card/miyoshi_muscular_dystrophy,Causative mutation,DNAJB4,,
2.01,Lung Sarcomatoid Carcinoma,"Respiratory diseases, Cancer diseases",35,1,TERT,https://www.malacards.org/card/lung_sarcomatoid_carcinoma,Causative mutation,TERT,,
2.01,Atherosclerosis,"Cardiovascular diseases, Immune diseases, Blood diseases",93,2,"ABCG8, ANGPTL3",https://www.malacards.org/card/atherosclerosis,,,,
2.00,Gemistocytic Astrocytoma,"Neuronal diseases, Rare diseases, Cancer diseases",13,1,IDH2,https://www.malacards.org/card/gemistocytic_astrocytoma,Genetic tests,IDH2,,
2.00,Kartagener Syndrome,"Reproductive diseases, Genetic diseases, Rare diseases",51,2,"DNAJB13, RSPH3",https://www.malacards.org/card/kartagener_syndrome,,,,
1.99,Autoinflammatory Syndrome,"Bone diseases, Immune diseases, Rare diseases",22,1,NLRP12,https://www.malacards.org/card/autoinflammatory_syndrome,Causative mutation,NLRP12,,
1.99,Gallbladder Disease,"Gastrointestinal diseases, Nephrological diseases, Liver diseases, Metabolic diseases, Genetic diseases, Rare diseases",83,2,"ABCG8, PIK3CB",https://www.malacards.org/card/gallbladder_disease,,,,
1.98,Cockayne Syndrome B,"Eye diseases, Neuronal diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",55,2,"APEX1, HARBI1",https://www.malacards.org/card/cockayne_syndrome_b,,,,
1.98,Tongue Carcinoma,"Gastrointestinal diseases, Oral diseases, Smell/Taste diseases, Rare diseases, Cancer diseases",57,2,"PIK3CB, TERT",https://www.malacards.org/card/tongue_carcinoma,,,,
1.98,"Enchondromatosis, Multiple, Ollier Type","Bone diseases, Skin diseases, Rare diseases, Fetal diseases, Cancer diseases",36,1,IDH2,https://www.malacards.org/card/enchondromatosis_multiple_ollier_type,Causative mutation,IDH2,,
1.96,Fibrillary Astrocytoma,"Neuronal diseases, Rare diseases, Cancer diseases",15,1,IDH2,https://www.malacards.org/card/fibrillary_astrocytoma,Genetic tests,IDH2,,
1.96,Isolated Elevated Serum Creatine Phosphokinase Levels,"Muscle diseases, Metabolic diseases, Genetic diseases",51,2,"CAV2, ETFDH",https://www.malacards.org/card/isolated_elevated_serum_creatine_phosphokinase_levels,,,,
1.96,"Crigler-Najjar Syndrome, Type I","Liver diseases, Endocrine diseases, Metabolic diseases, Genetic diseases, Rare diseases",55,2,"B3GAT2, NT5C2",https://www.malacards.org/card/crigler_najjar_syndrome_type_i,,,,
1.96,Differentiated Thyroid Carcinoma,"Endocrine diseases, Rare diseases, Cancer diseases",29,1,TERT,https://www.malacards.org/card/differentiated_thyroid_carcinoma,Causative mutation,TERT,,
1.96,Friedreich Ataxia,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases",88,2,"ACO1, FUS",https://www.malacards.org/card/friedreich_ataxia,,,,
1.95,Pilocytic Astrocytoma,"Eye diseases, Neuronal diseases, Rare diseases, Cancer diseases",63,2,"IDH2, TERT",https://www.malacards.org/card/pilocytic_astrocytoma,,,,
1.95,Mitochondrial Dna Depletion Syndrome 4b,"Bone diseases, Gastrointestinal diseases, Nephrological diseases, Liver diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Metabolic diseases, Genetic diseases, Rare diseases",39,1,RANBP2,https://www.malacards.org/card/mitochondrial_dna_depletion_syndrome_4b_mngie_type,Causative mutation,RANBP2,,
