"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of double-strand break repair via nonhomologous end joining GO2001032","enriched","0.0106838","0.0106838","0.282245","3","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-4524b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of gliogenesis GO0014013","depleted","0.0106838","0.0106838","0.282245","3","hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of protein binding GO0043393","enriched","0.0106838","0.0106838","0.282245","3","hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","telomere maintenance via semi-conservative replication GO0032201","depleted","0.0106838","0.0106838","0.282245","3","hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","tricarboxylic acid cycle GO0006099","enriched","0.0106838","0.0106838","0.282245","3","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4524b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vascular endothelial growth factor receptor-2 signaling pathway GO0036324","enriched","0.0106838","0.0106838","0.282245","3","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4524b-5p"
"Target genes (miRTarBase)","NF2","depleted","0.0106838","0.0106838","0.321627","3","hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p"
"Target genes (miRTarBase)","RNF149","enriched","0.0106838","0.0106838","0.321627","3","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4524b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","brahma complex GO0035060","enriched","0.0111355","0.0111355","0.287702","4","hsa-miR-3130-3p; hsa-miR-4282; hsa-miR-7854-3p; hsa-miR-412-3p"
"Annotations derived over miRTarBase (Gene Ontology)","circadian regulation of translation GO0097167","depleted","0.0111355","0.0111355","0.287702","4","hsa-miR-1227-5p; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nBAF complex GO0071565","enriched","0.0111355","0.0111355","0.287702","4","hsa-miR-3130-3p; hsa-miR-4282; hsa-miR-7854-3p; hsa-miR-412-3p"
"Annotations derived over miRTarBase (Gene Ontology)","npBAF complex GO0071564","enriched","0.0111355","0.0111355","0.287702","4","hsa-miR-3130-3p; hsa-miR-4282; hsa-miR-7854-3p; hsa-miR-412-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of chemokine C-X-C motif ligand 2 production GO2000343","enriched","0.0111355","0.0111355","0.287702","4","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of protein secretion GO0050708","enriched","0.0111355","0.0111355","0.287702","4","hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-412-3p"
"Annotations derived over miRTarBase (Gene Ontology)","response to peptide hormone GO0043434","depleted","0.0111355","0.0111355","0.287702","4","hsa-miR-371b-5p; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cell division GO0051301","enriched","0.0113762","0.0113762","0.293","11","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-1253; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cortical actin cytoskeleton GO0030864","enriched","0.0116297","0.0116297","0.298593","10","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-6847-3p; hsa-miR-4741"
"Pathways (KEGG)","Calcium signaling pathway","enriched","0.0116297","0.0116297","0.207753","18","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1253; hsa-miR-7703; hsa-miR-4749-5p"
"Pathways (KEGG)","Phagosome","enriched","0.0116297","0.0116297","0.207753","18","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1253; hsa-miR-6802-3p; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of neuron projection development GO0010976","enriched","0.0121359","0.0121359","0.309654","12","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-7151-5p; hsa-miR-6774-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of protein serinethreonine kinase activity GO0071902","enriched","0.0121359","0.0121359","0.309654","16","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-548h-5p; hsa-miR-5585-3p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-1253; hsa-miR-7703"
"Pathways (KEGG)","VEGF signaling pathway","enriched","0.0121359","0.0121359","0.207753","16","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1253; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","Golgi-associated vesicle membrane GO0030660","enriched","0.0128129","0.0128129","0.319002","7","hsa-miR-4722-3p; hsa-miR-6722-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NuRD complex GO0016581","depleted","0.0128129","0.0128129","0.319002","7","hsa-miR-6829-3p; hsa-miR-4741; hsa-miR-7151-5p; hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of NF-kappaB-inducing kinase activity GO0007250","enriched","0.0128129","0.0128129","0.319002","7","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-1253; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","extrinsic apoptotic signaling pathway in absence of ligand GO0097192","enriched","0.0128129","0.0128129","0.319002","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","membrane organization GO0061024","enriched","0.0128129","0.0128129","0.319002","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway GO1902236","enriched","0.0128129","0.0128129","0.319002","7","hsa-miR-4722-3p; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylinositol-5-phosphate binding GO0010314","enriched","0.0128129","0.0128129","0.319002","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-1227-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cell motility GO2000145","enriched","0.0128129","0.0128129","0.319002","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase I activity GO0001054","enriched","0.0130806","0.0130806","0.320592","6","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-371b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase I complex GO0005736","enriched","0.0130806","0.0130806","0.320592","6","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-371b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of dendrite development GO1900006","enriched","0.0130806","0.0130806","0.320592","6","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-371b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cell differentiation GO0045595","enriched","0.0130806","0.0130806","0.320592","6","hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitotic G2 DNA damage checkpoint signaling GO0007095","enriched","0.0131499","0.0131499","0.320592","10","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-5585-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylinositol-3-phosphate binding GO0032266","enriched","0.0131499","0.0131499","0.320592","10","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-660-5p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of protein autophosphorylation GO0031954","enriched","0.0131499","0.0131499","0.320592","10","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-412-3p; hsa-miR-1253; hsa-miR-6802-3p; hsa-miR-7703"
"Pathways (KEGG)","Ribosome biogenesis in eukaryotes","enriched","0.0131499","0.0131499","0.207753","10","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","axonogenesis GO0007409","enriched","0.0132329","0.0132329","0.321661","13","hsa-miR-3130-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-4741; hsa-miR-7703"
"Pathways (KEGG)","Glutamatergic synapse","enriched","0.0132329","0.0132329","0.207753","13","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of focal adhesion assembly GO0051893","enriched","0.0134968","0.0134968","0.327108","11","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1227-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to transforming growth factor beta stimulus GO0071560","enriched","0.0137566","0.0137566","0.328559","5","hsa-miR-3130-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-1253"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylinositol-3,4-bisphosphate binding GO0043325","enriched","0.0137566","0.0137566","0.328559","5","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-371b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylinositol-3,5-bisphosphate binding GO0080025","enriched","0.0137566","0.0137566","0.328559","5","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-371b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of epithelial cell migration GO0010634","enriched","0.0137566","0.0137566","0.328559","5","hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-134-3p"
"Annotations derived over miRTarBase (Gene Ontology)","type I transforming growth factor beta receptor binding GO0034713","enriched","0.0137566","0.0137566","0.328559","5","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-1253"
"Annotations derived over miRTarBase (Gene Ontology)","cellular component GO0005575","enriched","0.01479","0.01479","0.341714","22","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-660-5p; hsa-miR-7151-5p; hsa-miR-1253; hsa-miR-134-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylserine acyl-chain remodeling GO0036150","enriched","0.01479","0.01479","0.341714","6","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-412-3p; hsa-miR-5591-5p"
"Pathways (KEGG)","Propanoate metabolism","enriched","0.01479","0.01479","0.207753","6","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6847-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","face morphogenesis GO0060325","enriched","0.0150486","0.0150486","0.341714","9","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-371b-5p; hsa-miR-4741; hsa-miR-1227-5p"
"Annotations derived over miRTarBase (Gene Ontology)","outflow tract morphogenesis GO0003151","enriched","0.0150486","0.0150486","0.341714","9","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5585-3p; hsa-miR-1253; hsa-miR-6802-3p"
"Annotations derived over miRTarBase (Gene Ontology)","defense response to Gram-positive bacterium GO0050830","enriched","0.0151867","0.0151867","0.341714","8","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","microtubule nucleation GO0007020","enriched","0.0151867","0.0151867","0.341714","8","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of vascular associated smooth muscle cell proliferation GO1904706","enriched","0.0151867","0.0151867","0.341714","8","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-371b-5p; hsa-miR-7151-5p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","ribonucleoprotein complex GO1990904","enriched","0.0151867","0.0151867","0.341714","20","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-449c-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-660-5p; hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","spindle microtubule GO0005876","enriched","0.0151867","0.0151867","0.341714","8","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-548h-5p; hsa-miR-1253; hsa-miR-7703"
"Pathways (KEGG)","Prion disease","enriched","0.0151867","0.0151867","0.207753","20","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-449c-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1253; hsa-miR-134-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Pathways (KEGG)","Yersinia infection","enriched","0.0151867","0.0151867","0.207753","20","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-449c-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-660-5p; hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA splicing, via transesterification reactions GO0000375","enriched","0.0156617","0.0156617","0.341714","9","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-5587-5p; hsa-miR-548h-5p; hsa-miR-1253; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","GINS complex GO0000811","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","N-glycan processing GO0006491","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NADP metabolic process GO0006739","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","adult heart development GO0007512","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","double-strand break repair via synthesis-dependent strand annealing GO0045003","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","extrinsic component of omegasome membrane GO0097629","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","extrinsic component of phagophore assembly site membrane GO0097632","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","forebrain morphogenesis GO0048853","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","forebrain radial glial cell differentiation GO0021861","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glutamate secretion GO0014047","depleted","0.015873","0.015873","0.341714","2","hsa-miR-6774-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H3K36 demethylase activity GO0051864","depleted","0.015873","0.015873","0.341714","2","hsa-miR-6774-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","hydrogen peroxide biosynthetic process GO0050665","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA N6-adenosine-methyltransferase activity GO0001734","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of axonogenesis GO0050771","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of synapse assembly GO0051964","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","neuron projection guidance GO0097485","depleted","0.015873","0.015873","0.341714","2","hsa-miR-6774-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","neuronal cell body membrane GO0032809","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of DNA primase activity GO1903934","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of melanin biosynthetic process GO0048023","depleted","0.015873","0.015873","0.341714","2","hsa-miR-6774-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of protein lipidation GO1903059","enriched","0.015873","0.015873","0.341714","2","hsa-miR-4722-3p; hsa-miR-6769b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","superoxide anion generation GO0042554","enriched","0.015873","0.015873","0.341714","2","hsa-miR-6829-3p; hsa-miR-6769b-5p"
