"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of RNA polymerase II transcription preinitiation complex assembly GO0045898","depleted","0.0212121","0.0212121","0.502418","2","hsa-miR-320b; hsa-miR-1227-3p"
"Conservation (miRBase)","Conserved in at least 5 species","enriched","0.0212121","0.0212121","0.0212121","2","hsa-miR-17-3p; hsa-miR-495-5p"
"Target genes (miRTarBase)","ATF7IP","depleted","0.0212121","0.0212121","0.461812","2","hsa-miR-320b; hsa-miR-1227-3p"
"Target genes (miRTarBase)","ND2","depleted","0.0212121","0.0212121","0.461812","2","hsa-miR-320b; hsa-miR-342-5p"
"Target genes (miRTarBase)","NHS","enriched","0.0212121","0.0212121","0.461812","2","hsa-miR-6076; hsa-miR-495-5p"
"Gene Ontology (miRWalk)","GO0002039 p53 binding","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0003680 at dna binding","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0004842 ubiquitin protein ligase activity","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0005770 late endosome","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0005832 chaperonin containing t complex","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0006306 dna methylation","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0006338 chromatin remodeling","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0006887 exocytosis","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0008023 transcription elongation factor complex","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0008026 atp dependent helicase activity","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0009060 aerobic respiration","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0009615 response to virus","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0014823 response to activity","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0015992 proton transport","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0019905 syntaxin binding","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0030198 extracellular matrix organization","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0032411 positive regulation of transporter activity","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0034329 cell junction assembly","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0035162 embryonic hemopoiesis","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0043330 response to exogenous dsrna","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0045216 cell cell junction organization","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0045322 unmethylated cpg binding","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0071339 mll1 complex","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0080182 histone h3 k4 trimethylation","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO2001022 positive regulation of response to dna damage stimulus","depleted","0.0212121","0.0212121","0.286231","2","hsa-miR-320b; hsa-miR-342-5p"
"Pathways (miRWalk)","WP1545 miRNAs involved in DDR","depleted","0.0212121","0.0212121","0.276782","2","hsa-miR-320b; hsa-miR-342-5p"
"Pathways (miRWalk)","hsa00051 Fructose and mannose metabolism","depleted","0.0212121","0.0212121","0.276782","2","hsa-miR-320b; hsa-miR-342-5p"
"Pathways (miRWalk)","hsa04742 Taste transduction","depleted","0.0212121","0.0212121","0.276782","2","hsa-miR-320b; hsa-miR-1227-3p"
"Pathways (miRWalk)","hsa04914 Progesterone mediated oocyte maturation","depleted","0.0212121","0.0212121","0.276782","2","hsa-miR-320b; hsa-miR-1227-3p"
"Pathways (miRWalk)","hsa05215 Prostate cancer","depleted","0.0212121","0.0212121","0.276782","2","hsa-miR-320b; hsa-miR-342-5p"
"Tissue specific (isomiRdb)","muscle specific","enriched","0.0212121","0.0212121","0.236669","2","hsa-miR-17-3p; hsa-miR-495-5p"
"Interactions (NPInter)","KMT2A","depleted","0.0212121","0.0212121","0.387834","2","hsa-miR-320b; hsa-miR-1227-3p"
"Interactions (NPInter)","VCL","depleted","0.0212121","0.0212121","0.387834","2","hsa-miR-320b; hsa-miR-1202"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of NIKNF-kappaB signaling GO1901224","enriched","0.0218244","0.0218244","0.502418","22","hsa-miR-1290; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-3652; hsa-miR-4440; hsa-miR-4456; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-4443; hsa-miR-1224-5p; hsa-miR-4483; hsa-miR-940; hsa-miR-944; hsa-miR-6776-5p; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","potassium ion transmembrane transport GO0071805","enriched","0.0223488","0.0223488","0.502418","18","hsa-miR-5100; hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-6076; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-6730-5p; hsa-miR-5698; hsa-miR-940; hsa-miR-944; hsa-miR-4313; hsa-miR-1470; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","bicellular tight junction assembly GO0070830","depleted","0.0227148","0.0227148","0.502418","10","hsa-miR-5100; hsa-miR-5698; hsa-miR-1224-5p; hsa-miR-940; hsa-miR-944; hsa-miR-4313; hsa-miR-1470; hsa-miR-6819-5p; hsa-miR-342-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","methyl-CpG binding GO0008327","depleted","0.0227148","0.0227148","0.502418","10","hsa-miR-4685-3p; hsa-miR-31-3p; hsa-miR-320d; hsa-miR-4313; hsa-miR-6776-5p; hsa-miR-185-3p; hsa-miR-1470; hsa-miR-320b; hsa-miR-4489; hsa-miR-1202"
"Annotations derived over miRTarBase (Gene Ontology)","ribonucleoprotein complex binding GO0043021","enriched","0.0227984","0.0227984","0.502418","11","hsa-miR-5100; hsa-miR-1185-2-3p; hsa-miR-6076; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-4483; hsa-miR-944; hsa-miR-4769-5p"
"Annotations derived over miRTarBase (Gene Ontology)","postsynaptic membrane GO0045211","enriched","0.0229669","0.0229669","0.502418","13","hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4313; hsa-miR-1470; hsa-miR-941"
"Annotations derived over miRTarBase (Gene Ontology)","macroautophagy GO0016236","enriched","0.023727","0.023727","0.502418","22","hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6076; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-3652; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-646; hsa-miR-6730-5p; hsa-miR-5698; hsa-miR-320d; hsa-miR-4483; hsa-miR-940; hsa-miR-6776-5p; hsa-miR-185-3p; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of protein serinethreonine kinase activity GO0071902","enriched","0.023727","0.023727","0.502418","22","hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-4440; hsa-miR-4456; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-1224-5p; hsa-miR-6805-3p; hsa-miR-4483; hsa-miR-940; hsa-miR-4313; hsa-miR-185-3p; hsa-miR-4489; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","phagocytic vesicle membrane GO0030670","enriched","0.0239743","0.0239743","0.502418","16","hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-4754; hsa-miR-4472; hsa-miR-3652; hsa-miR-6793-5p; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-940; hsa-miR-6776-5p; hsa-miR-516a-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA cap binding complex GO0034518","enriched","0.0240026","0.0240026","0.502418","6","hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA transport GO0051028","enriched","0.0240026","0.0240026","0.502418","6","hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-5698; hsa-miR-4443"
"Annotations derived over miRTarBase (Gene Ontology)","nuclear cap binding complex GO0005846","enriched","0.0240026","0.0240026","0.502418","6","hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443"
"Annotations derived over miRTarBase (Gene Ontology)","nucleotide-activated protein kinase complex GO0031588","enriched","0.0240026","0.0240026","0.502418","6","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-646; hsa-miR-4443"
"Target genes (miRTarBase)","ESF1","enriched","0.0240026","0.0240026","0.461812","6","hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443"
"Annotations derived over miRTarBase (Gene Ontology)","ferric iron binding GO0008199","depleted","0.0241619","0.0241619","0.502418","4","hsa-miR-940; hsa-miR-941; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","muscle structure development GO0061061","depleted","0.0241619","0.0241619","0.502418","4","hsa-miR-940; hsa-miR-5572; hsa-miR-1470; hsa-miR-6819-5p"
"Annotations derived over miRTarBase (Gene Ontology)","odontogenesis of dentin-containing tooth GO0042475","depleted","0.0241619","0.0241619","0.502418","4","hsa-miR-940; hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of DNA methylation GO1905643","depleted","0.0241619","0.0241619","0.502418","4","hsa-miR-940; hsa-miR-4313; hsa-miR-516a-5p; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0002474 antigen processing and presentation of peptide antigen via mhc class i","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-185-3p; hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0002479 antigen processing and presentation of exogenous peptide antigen via mhc class i tap dependent","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-185-3p; hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0008284 positive regulation of cell proliferation","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0009986 cell surface","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-516a-5p; hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0016020 membrane","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0042590 antigen processing and presentation of exogenous peptide antigen via mhc class i","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-185-3p; hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0042981 regulation of apoptotic process","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-185-3p; hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0044212 transcription regulatory region dna binding","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0070577 histone acetyl lysine binding","depleted","0.0241619","0.0241619","0.286231","4","hsa-miR-940; hsa-miR-320b; hsa-miR-342-5p; hsa-miR-1227-3p"
"Interactions (NPInter)","TPM3","depleted","0.0241619","0.0241619","0.387834","4","hsa-miR-940; hsa-miR-944; hsa-miR-185-3p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","actin filament depolymerization GO0030042","depleted","0.0250705","0.0250705","0.502418","7","hsa-miR-6730-5p; hsa-miR-6805-3p; hsa-miR-940; hsa-miR-5572; hsa-miR-1470; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","beta-catenin-TCF complex assembly GO1904837","enriched","0.0250705","0.0250705","0.502418","7","hsa-miR-4685-3p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-6741-5p; hsa-miR-646; hsa-miR-5698; hsa-miR-1224-5p"
"Annotations derived over miRTarBase (Gene Ontology)","oocyte growth GO0001555","enriched","0.0250705","0.0250705","0.502418","7","hsa-miR-4685-3p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-6741-5p; hsa-miR-646; hsa-miR-5698; hsa-miR-1224-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of protein exit from endoplasmic reticulum GO0070863","enriched","0.0250705","0.0250705","0.502418","7","hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-4456; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-1224-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of meiotic cell cycle GO0051445","depleted","0.0250705","0.0250705","0.502418","7","hsa-miR-6730-5p; hsa-miR-4443; hsa-miR-4483; hsa-miR-940; hsa-miR-944; hsa-miR-941; hsa-miR-1227-3p"
"Pathways (KEGG)","Allograft rejection","enriched","0.0250705","0.0250705","0.580015","7","hsa-miR-4685-3p; hsa-miR-495-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-1224-5p"
"Pathways (KEGG)","Autoimmune thyroid disease","enriched","0.0250705","0.0250705","0.580015","7","hsa-miR-4685-3p; hsa-miR-495-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-1224-5p"
"Target genes (miRTarBase)","KMT2D","enriched","0.0250705","0.0250705","0.461812","7","hsa-miR-4685-3p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-6741-5p; hsa-miR-646; hsa-miR-5698; hsa-miR-1224-5p"
"Pathways (KEGG)","mTOR signaling pathway","enriched","0.025245","0.025245","0.580015","32","hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6076; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-3652; hsa-miR-4440; hsa-miR-4456; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-646; hsa-miR-6730-5p; hsa-miR-5698; hsa-miR-4443; hsa-miR-320d; hsa-miR-4483; hsa-miR-940; hsa-miR-944; hsa-miR-5572; hsa-miR-6776-5p; hsa-miR-185-3p; hsa-miR-1470; hsa-miR-320b; hsa-miR-1202; hsa-miR-1227-3p; hsa-miR-4769-5p"
"Diseases (MNDR)","Malignant glioma","depleted","0.025245","0.025245","0.305936","13","hsa-miR-17-3p; hsa-miR-31-3p; hsa-miR-646; hsa-miR-1224-5p; hsa-miR-4483; hsa-miR-940; hsa-miR-4313; hsa-miR-185-3p; hsa-miR-1470; hsa-miR-516a-5p; hsa-miR-320b; hsa-miR-1202; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","GLI-SUFU complex GO1990788","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","JUN kinase activity GO0004705","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase II core promoter sequence-specific DNA binding GO0000979","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","Schmidt-Lanterman incisure GO0043220","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","actinin binding GO0042805","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-1470; hsa-miR-6819-5p"
"Annotations derived over miRTarBase (Gene Ontology)","alphav-beta3 integrin-PKCalpha complex GO0035866","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","cell growth involved in cardiac muscle cell development GO0061049","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-1470; hsa-miR-6819-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to ATP GO0071318","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-1290; hsa-miR-495-5p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","cerebellar cortex morphogenesis GO0021696","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","determination of adult lifespan GO0008340","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-1185-2-3p; hsa-miR-7110-5p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","floor plate formation GO0021508","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","hindgut morphogenesis GO0007442","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","membrane depolarization during AV node cell action potential GO0086045","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-185-3p; hsa-miR-4489"
"Annotations derived over miRTarBase (Gene Ontology)","membrane depolarization during atrial cardiac muscle cell action potential GO0098912","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-185-3p; hsa-miR-4489"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of hh target transcription factor activity GO1990787","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nerve growth factor production GO0032902","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-6076; hsa-miR-6780a-5p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of miRNA catabolic process GO2000627","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-6076; hsa-miR-31-3p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","protein demethylation GO0006482","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of lipoprotein lipase activity GO0051004","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-6076; hsa-miR-6780a-5p; hsa-miR-3652"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of stress fiber assembly GO0051492","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-1202; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","smoothened signaling pathway involved in ventral spinal cord interneuron specification GO0021775","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","spinal cord dorsalventral patterning GO0021513","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","spinal cord ventral commissure morphogenesis GO0021965","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","sulfur oxidation GO0019417","depleted","0.0256519","0.0256519","0.502418","3","hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","synapse maturation GO0060074","enriched","0.0256519","0.0256519","0.502418","3","hsa-miR-17-3p; hsa-miR-31-3p; hsa-miR-3652"
